-27.05; 2.327; -1.15099
-27.04; 2.31159; -1.16444
-27.03; 2.29605; -1.17765
-27.02; 2.28039; -1.19061
-27.01; 2.26461; -1.20333
-27; 2.24872; -1.21581
-26.99; 2.23272; -1.22805
-26.98; 2.21662; -1.24005
-26.97; 2.20042; -1.2518
-26.96; 2.18413; -1.26333
-26.95; 2.16776; -1.27462
-26.94; 2.1513; -1.28568
-26.93; 2.13477; -1.29651
-26.92; 2.11816; -1.30712
-26.91; 2.10147; -1.3175
-26.9; 2.08472; -1.32766
-26.89; 2.0679; -1.33761
-26.88; 2.05102; -1.34734
-26.87; 2.03407; -1.35685
-26.86; 2.01706; -1.36616
-26.85; 1.99999; -1.37526
-26.84; 1.98286; -1.38416
-26.83; 1.96567; -1.39285
-26.82; 1.94842; -1.40134
-26.81; 1.93112; -1.40964
-26.8; 1.91376; -1.41773
-26.79; 1.89634; -1.42563
-26.78; 1.87886; -1.43333
-26.77; 1.86132; -1.44084
-26.76; 1.84372; -1.44815
-26.75; 1.82607; -1.45526
-26.74; 1.80835; -1.46219
-26.73; 1.79057; -1.46891
-26.72; 1.77273; -1.47544
-26.71; 1.75483; -1.48178
-26.7; 1.73687; -1.48791
-26.69; 1.71884; -1.49385
-26.68; 1.70075; -1.49958
-26.67; 1.6826; -1.50511
-26.66; 1.66438; -1.51043
-26.65; 1.64611; -1.51554
-26.64; 1.62777; -1.52045
-26.63; 1.60936; -1.52513
-26.62; 1.5909; -1.5296
-26.61; 1.57238; -1.53385
-26.6; 1.5538; -1.53788
-26.59; 1.53517; -1.54168
-26.58; 1.51648; -1.54525
-26.57; 1.49775; -1.54858
-26.56; 1.47896; -1.55168
-26.55; 1.46013; -1.55453
-26.54; 1.44126; -1.55715
-26.53; 1.42235; -1.55951
-26.52; 1.40341; -1.56162
-26.51; 1.38443; -1.56349
-26.5; 1.36544; -1.56509
-26.49; 1.34642; -1.56644
-26.48; 1.32739; -1.56752
-26.47; 1.30834; -1.56834
-26.46; 1.2893; -1.5689
-26.45; 1.27025; -1.56919
-26.44; 1.25121; -1.56921
-26.43; 1.23219; -1.56896
-26.42; 1.21318; -1.56844
-26.41; 1.1942; -1.56765
-26.4; 1.17525; -1.56659
-26.39; 1.15634; -1.56526
-26.38; 1.13748; -1.56366
-26.37; 1.11866; -1.56179
-26.36; 1.09991; -1.55965
-26.35; 1.08121; -1.55724
-26.34; 1.06259; -1.55457
-26.33; 1.04404; -1.55164
-26.32; 1.02557; -1.54845
-26.31; 1.0072; -1.545
-26.3; 0.988908; -1.54129
-26.29; 0.97072; -1.53734
-26.28; 0.952634; -1.53314
-26.27; 0.934657; -1.52869
-26.26; 0.916793; -1.524
-26.25; 0.899047; -1.51908
-26.24; 0.881421; -1.51393
-26.23; 0.863921; -1.50854
-26.22; 0.84655; -1.50294
-26.21; 0.829311; -1.49712
-26.2; 0.812208; -1.49108
-26.19; 0.795242; -1.48484
-26.18; 0.778416; -1.47839
-26.17; 0.761733; -1.47174
-26.16; 0.745193; -1.46489
-26.15; 0.7288; -1.45786
-26.14; 0.712554; -1.45064
-26.13; 0.696455; -1.44323
-26.12; 0.680506; -1.43565
-26.11; 0.664706; -1.4279
-26.1; 0.649056; -1.41997
-26.09; 0.633556; -1.41189
-26.08; 0.618206; -1.40363
-26.07; 0.603006; -1.39522
-26.06; 0.587956; -1.38666
-26.05; 0.573055; -1.37794
-26.04; 0.558303; -1.36907
-26.03; 0.5437; -1.36005
-26.02; 0.529244; -1.35089
-26.01; 0.514936; -1.34159
-26; 0.500775; -1.33214
-25.99; 0.48676; -1.32256
-25.98; 0.472891; -1.31284
-25.97; 0.459167; -1.30298
-25.96; 0.445589; -1.29299
-25.95; 0.432155; -1.28286
-25.94; 0.418866; -1.27259
-25.93; 0.405722; -1.2622
-25.92; 0.392723; -1.25167
-25.91; 0.379869; -1.24101
-25.9; 0.367161; -1.23022
-25.89; 0.354599; -1.21929
-25.88; 0.342185; -1.20824
-25.87; 0.329919; -1.19705
-25.86; 0.317802; -1.18573
-25.85; 0.305837; -1.17428
-25.84; 0.294024; -1.1627
-25.83; 0.282365; -1.15099
-25.82; 0.270863; -1.13915
-25.81; 0.259519; -1.12717
-25.8; 0.248335; -1.11507
-25.79; 0.237315; -1.10284
-25.78; 0.226461; -1.09048
-25.77; 0.215775; -1.078
-25.76; 0.20526; -1.06538
-25.75; 0.19492; -1.05265
-25.74; 0.184757; -1.03978
-25.73; 0.174774; -1.0268
-25.72; 0.164975; -1.01369
-25.71; 0.155363; -1.00047
-25.7; 0.145941; -0.987133
-25.69; 0.136712; -0.97368
-25.68; 0.127679; -0.960116
-25.67; 0.118845; -0.946445
-25.66; 0.110214; -0.932668
-25.65; 0.101789; -0.91879
-25.64; 0.0935712; -0.904814
-25.63; 0.0855647; -0.890743
-25.62; 0.0777717; -0.876582
-25.61; 0.0701948; -0.862335
-25.6; 0.0628361; -0.848005
-25.59; 0.0556978; -0.833598
-25.58; 0.0487818; -0.819118
-25.57; 0.0420897; -0.804569
-25.56; 0.035623; -0.789956
-25.55; 0.029383; -0.775284
-25.54; 0.0233708; -0.760559
-25.53; 0.017587; -0.745784
-25.52; 0.0120324; -0.730965
-25.51; 0.00670709; -0.716108
-25.5; 0.00161131; -0.701216
-25.49; -0.00325514; -0.686295
-25.48; -0.00789262; -0.671349
-25.47; -0.0123017; -0.656385
-25.46; -0.0164833; -0.641406
-25.45; -0.0204383; -0.626417
-25.44; -0.0241681; -0.611422
-25.43; -0.0276739; -0.596427
-25.42; -0.0309575; -0.581435
-25.41; -0.0340205; -0.566451
-25.4; -0.0368649; -0.551478
-25.39; -0.0394926; -0.536521
-25.38; -0.0419059; -0.521583
-25.37; -0.0441069; -0.506668
-25.36; -0.0460981; -0.491778
-25.35; -0.0478817; -0.476917
-25.34; -0.0494603; -0.462088
-25.33; -0.0508363; -0.447294
-25.32; -0.0520122; -0.432536
-25.31; -0.0529905; -0.417818
-25.3; -0.0537737; -0.403141
-25.29; -0.0543642; -0.388508
-25.28; -0.0547643; -0.373919
-25.27; -0.0549765; -0.359378
-25.26; -0.0550029; -0.344885
-25.25; -0.0548457; -0.330441
-25.24; -0.0545069; -0.316048
-25.23; -0.0539885; -0.301707
-25.22; -0.0532924; -0.287419
-25.21; -0.0524201; -0.273184
-25.2; -0.0513734; -0.259004
-25.19; -0.0501535; -0.244879
-25.18; -0.0487618; -0.23081
-25.17; -0.0471995; -0.216797
-25.16; -0.0454675; -0.202842
-25.15; -0.0435668; -0.188945
-25.14; -0.041498; -0.175107
-25.13; -0.0392618; -0.161327
-25.12; -0.0368587; -0.147609
-25.11; -0.034289; -0.133951
-25.1; -0.0315531; -0.120355
-25.09; -0.0286509; -0.106822
-25.08; -0.0255828; -0.0933528
-25.07; -0.0223485; -0.0799492
-25.06; -0.0189481; -0.0666121
-25.05; -0.0153815; -0.053343
-25.04; -0.0116485; -0.0401436
-25.03; -0.00774886; -0.0270155
-25.02; -0.0036825; -0.0139606
-25.01; 0.000550772; -0.000980859
-25; 0.00495112; 0.0119216
-24.99; 0.00951866; 0.0247444
-24.98; 0.0142534; 0.0374853
-24.97; 0.0191555; 0.0501417
-24.96; 0.0242246; 0.0627109
-24.95; 0.0294608; 0.0751902
-24.94; 0.0348636; 0.0875766
-24.93; 0.0404327; 0.0998671
-24.92; 0.0461676; 0.112059
-24.91; 0.0520675; 0.124148
-24.9; 0.0581316; 0.136132
-24.89; 0.064359; 0.148008
-24.88; 0.0707485; 0.159771
-24.87; 0.0772988; 0.17142
-24.86; 0.0840083; 0.182949
-24.85; 0.0908755; 0.194356
-24.84; 0.0978985; 0.205638
-24.83; 0.105075; 0.216791
-24.82; 0.112404; 0.227811
-24.81; 0.119881; 0.238696
-24.8; 0.127505; 0.249443
-24.79; 0.135274; 0.260047
-24.78; 0.143183; 0.270508
-24.77; 0.15123; 0.28082
-24.76; 0.159412; 0.290982
-24.75; 0.167726; 0.300991
-24.74; 0.176169; 0.310845
-24.73; 0.184736; 0.320541
-24.72; 0.193424; 0.330076
-24.71; 0.20223; 0.33945
-24.7; 0.211149; 0.348661
-24.69; 0.220179; 0.357705
-24.68; 0.229314; 0.366583
-24.67; 0.238552; 0.375293
-24.66; 0.247888; 0.383834
-24.65; 0.257318; 0.392204
-24.64; 0.26684; 0.400404
-24.63; 0.276447; 0.408432
-24.62; 0.286138; 0.416288
-24.61; 0.295909; 0.423973
-24.6; 0.305754; 0.431485
-24.59; 0.315672; 0.438825
-24.58; 0.325658; 0.445993
-24.57; 0.33571; 0.45299
-24.56; 0.345823; 0.459816
-24.55; 0.355996; 0.466472
-24.54; 0.366224; 0.472958
-24.53; 0.376504; 0.479275
-24.52; 0.386835; 0.485424
-24.51; 0.397214; 0.491406
-24.5; 0.407637; 0.497221
-24.49; 0.418103; 0.502871
-24.48; 0.428609; 0.508357
-24.47; 0.439154; 0.51368
-24.46; 0.449735; 0.51884
-24.45; 0.460351; 0.523838
-24.44; 0.471; 0.528676
-24.43; 0.48168; 0.533355
-24.42; 0.49239; 0.537874
-24.41; 0.503128; 0.542235
-24.4; 0.513894; 0.546439
-24.39; 0.524685; 0.550486
-24.38; 0.535502; 0.554377
-24.37; 0.546343; 0.558111
-24.36; 0.557206; 0.56169
-24.35; 0.568091; 0.565114
-24.34; 0.578997; 0.568382
-24.33; 0.589923; 0.571494
-24.32; 0.600868; 0.574452
-24.31; 0.611831; 0.577253
-24.3; 0.622811; 0.579898
-24.29; 0.633806; 0.582387
-24.28; 0.644816; 0.584719
-24.27; 0.65584; 0.586894
-24.26; 0.666876; 0.58891
-24.25; 0.677923; 0.590767
-24.24; 0.68898; 0.592465
-24.23; 0.700044; 0.594001
-24.22; 0.711115; 0.595377
-24.21; 0.72219; 0.59659
-24.2; 0.733268; 0.597639
-24.19; 0.744347; 0.598525
-24.18; 0.755425; 0.599245
-24.17; 0.766499; 0.599799
-24.16; 0.777567; 0.600186
-24.15; 0.788626; 0.600405
-24.14; 0.799674; 0.600455
-24.13; 0.810709; 0.600336
-24.12; 0.821727; 0.600047
-24.11; 0.832725; 0.599588
